uri	year	title	author	word_count	word_types	words_above_freq	word_types_above_freq	ncommon_tok	nold_tok	nnew_tok	nlapsed_tok	ncommon_typ	nold_typ	nnew_typ	nlapsed_typ
VAC5708	1855	Cora and the Doctor, or, Revelations of a Physician's Wife	Leslie, Madeline, (1815-1893)	129799	7821	128502	7339	99.302734587789	0.35174549812454	0.31906118192713	0.026458732159811	97.370213925603	0.13625834582368	2.3436435481673	0.14988418040605
VAC5720	1855	The Lady of the West, or, The Gold Seekers	Ballou, John.	200881	9902	197285	9043	99.006006538764	0.33454139949819	0.52969054920546	0.12976151253263	95.941612296804	0.066349662722548	3.6381731726197	0.35386486785359
VAC5727	1855	The Turkish Spies Ali Abubeker Kaled and Zenobia Marrita Mustapha, or, The                Mohammedan Prophet of 1854	Ballou, Maturin Murray, (1820-1895)	115730	9384	113754	8651	99.277388047893	0.10109534609772	0.52130034987781	0.10021625613165	96.220090162987	0.080915501098139	3.3868916888221	0.31210264709282
VAC5731	1855	The Bandit of the Ocean, or, The Female Privateer	Barker, B. (Benjamin)	60367	6612	58389	5818	99.231019541352	0.10447173268938	0.63196835020295	0.032540375755707	97.112409762805	0.051564111378481	2.6297696803025	0.20625644551392
VAC5740	1855	Ellen Durand	Barnes, Euphemia.	52667	6138	51677	5755	99.156297772704	0.21673084737891	0.58826944288562	0.038701937031948	96.785403996525	0.13900955690704	2.9018245004344	0.1737619461338
VAC5741	1855	The Old Inn, or, The Travellers' Entertainment	Barnes, Josiah.	74635	7441	73724	6958	99.388258911616	0.063751288589876	0.50322825674136	0.044761543052466	96.565104915206	0.071859729807416	2.9893647599885	0.37367059499856
VAC5770	1855	The Arch Bishop, or, Romanism in the United States	Belisle, Orvilla S.	93365	8666	92013	8045	99.367480682078	0.13911077782487	0.45428363383435	0.039124906263245	97.203231821007	0.087010565568676	2.4984462399006	0.21131137352393
VAC5771	1855	The Prophets, or, Mormonism Unveiled	Belisle, Orvilla S.	96208	8909	94936	8310	99.418555658549	0.083213954664195	0.44556332687284	0.052667059914047	97.111913357401	0.072202166064982	2.6353790613718	0.18050541516245
VAC5772	1855	Boadicea: the Mormon Wife	Bell, Alfreda Eva.	26039	4148	25509	3947	99.361009839664	0.050962405425536	0.43906072366616	0.14896703124387	97.719787180137	0.07600709399544	1.9761844438814	0.22802128198632
VAC5785	1855	Alfred Morland, or The Legacy	Bennett, Emerson, (1822-1905)	12463	2368	12320	2292	99.277597402597	0.17857142857143	0.5275974025974	0.016233766233766	97.8184991274	0.13089005235602	1.9633507853403	0.087260034904014
VAC5791	1855	Ellen Norbury, or, The Adventures of an Orphan	Bennett, Emerson, (1822-1905)	93676	7929	91480	7207	99.177962396152	0.13117621337997	0.65697420201137	0.033887188456493	96.683779658665	0.055501595670876	3.010961565145	0.24975718051894
VAC5794	1855	The Heiress of Bellefonte; and Walde-Warren	Bennett, Emerson, (1822-1905)	70220	7076	69295	6561	99.152897034418	0.25398657911826	0.47911104697309	0.11400533949058	97.149824721841	0.13717421124829	2.3319615912209	0.38103947568968
VAC5831	1855	Blanche Dearwood	Anonymous	110069	8542	108348	7935	98.475283346255	0.94879462472773	0.46516779266807	0.11075423634954	96.332703213611	0.088216761184625	3.2766225582861	0.30245746691871
VAC5836	1855	Tight Times, or, The Diamond Cross, and Other Stories	Moore, Bloomfield H., Mrs. (1824-1899)	127422	8978	124893	8193	98.602003314838	0.69019080332765	0.60211541079164	0.10569047104321	96.155254485536	0.1708775784206	3.3931404857805	0.28072745026242
VAC5848	1855	Lily	Bowen, Sue Petigru, (1824-1875)	87616	9306	85820	8251	98.602889769285	0.5884409228618	0.77021673269634	0.038452575157306	95.685371470125	0.10907768755302	3.9267967519089	0.27875409041328
VAC5870	1855	Jane Clark, or, Scenes in metropolitan life	Bradbury, Osgood.	60842	4541	60092	4278	99.126339612594	0.37276176529322	0.29122012913533	0.20967849297743	97.335203366059	0.11687704534829	2.2674146797569	0.2805049088359
VAC5872	1855	The Modern Othello, or, The Guilty Wife	Bradbury, Osgood.	56211	7667	54442	6771	98.591161235811	0.41144704456118	0.83391499210169	0.16347672752654	95.702259636686	0.19199527396249	3.7217545414267	0.38399054792497
VAC5901	1855	A Basket of Chips	Brougham, John, (1810-1880)	111480	13461	105139	10446	98.913818849333	0.24919392423363	0.76565308781708	0.071334138616498	95.127321462761	0.13402259237986	4.2217116599655	0.51694428489374
VAC5945	1855	The Testimony of an Escaped Novice From the Sisterhood of St. Joseph,                Emmettsburg, Maryland	Bunkley, Josephine M.	91622	8637	90497	8001	99.40992519089	0.035360288186349	0.53592936782435	0.018785153098998	96.662917135358	0.074990626171729	3.0996125484314	0.16247969003875
VAC5954	1855	The History of the Hen Fever	Burnham, Geo. P. (1814-1902)	69401	7500	67400	6509	98.459940652819	0.26409495548961	1.2106824925816	0.065281899109792	94.960823475188	0.16899677369796	4.4553694884007	0.41481026271317
VAC5957	1855	The Rag-picker, or, Bound and Free	Burnham, Geo. P. (1814-1902)	106673	8882	102880	7913	98.814152410575	0.28188180404355	0.84370139968896	0.060264385692068	95.791735119424	0.11373688866422	3.8544167825098	0.24011120940225
VAC5976	1855	Glenwood, or, The Parish Boy	Cambridge, William G.	120218	7496	118328	6894	98.265837333514	0.94229599080522	0.61016834561558	0.18169833006558	96.953872932985	0.072526834928924	2.697998259356	0.27560197272991
VAC5982	1855	Bickerton, or, The Immigrant's Daughter	Cannon, Charles James, (1800-1860)	33975	5205	33178	4792	98.920971728254	0.23509554524082	0.59075290855386	0.25317981795165	97.349749582638	0.10434056761269	2.3372287145242	0.20868113522538
VAC5983	1855	Ravellings From the Web of Life	Cannon, Charles James, (1800-1860)	92002	8373	90240	7555	99.074689716312	0.20390070921986	0.62943262411348	0.09197695035461	96.889477167439	0.066181336863005	2.7796161482462	0.26472534745202
VAC5986	1855	George Seten, or, The Chip Boy of the Dry Dock	Canty, Samuel.	55935	5951	55127	5626	98.929744045568	0.40996245034194	0.3990784914833	0.26121501260725	97.582651972983	0.088873089228582	1.9907571987202	0.33771773906861
VAC6003	1855	Cassy, or, Early Trials	Anonymous	8511	1675	8348	1642	98.778150455199	1.018207954001	0.20364159080019	0	99.086479902558	0.12180267965895	0.79171741778319	0
VAC6039	1855	Susan, the Fisherman's Daughter, or, Getting Along, Vol. 1	Chesebro', Caroline, (1825-1873)	96988	8047	95820	7540	99.182842830307	0.27864746399499	0.51972448340639	0.018785222291797	96.419098143236	0.06631299734748	3.4084880636605	0.10610079575597
VAC6040	1855	Susan, the Fisherman's Daughter, or, Getting Along, Vol. 2	Chesebro', Caroline, (1825-1873)	103412	7484	102233	7028	99.26735985445	0.29246916357732	0.42647677364452	0.013694208328035	96.485486624929	0.071143995446784	3.2726237905521	0.17074558907228
VAC6126	1855	Oakshaw, or, The Victims of Avarice	Coggeshall, William Turner, (1824-1867)	51370	5471	50471	5159	98.531830159894	0.48146460343564	0.92528382635573	0.061421410314834	97.034308974607	0.077534405892615	2.7137042062415	0.17445241325838
VAC6142	1855	Ellie, or, The Human Comedy	Cooke, John Esten, (1830-1886)	140623	9608	136834	8644	98.405367087127	0.59780463919786	0.88793720858851	0.10889106508616	96.089773253124	0.17353077279037	3.4821841739935	0.25451180009255
VAC6163	1855	The Renegade	Coppinger, John B.	64424	6770	62939	6300	99.489982363876	0.0063553599516993	0.47665199637744	0.027010279794722	97.603174603175	0.031746031746032	2.1746031746032	0.19047619047619
VAC6178	1855	Harvesting: Sketches in Prose and Verse	Hastings, Sybil	107011	7897	105059	7173	99.369877878145	0.12945107035095	0.38073844220866	0.11993260929573	97.21176634602	0.069705841349505	2.397880942423	0.32064687020772
VAC6213	1855	Light and Darkness, or, The Shadow of Fate	Cutler, Lizzie Petit, (1831-1902)	128736	10516	126311	9425	99.171885267316	0.3119284939554	0.41168227628631	0.10450396244191	96.615384615385	0.12732095490716	2.9602122015915	0.29708222811671
VAC6263	1855	What Not	Denison, Mary A. (1826-1911)	123071	11157	120772	9931	99.332626767794	0.084456662140231	0.53737621302951	0.045540357036399	96.133319907361	0.10069479407915	3.4538314369147	0.31215386164535
VAC6264	1855	The Brigand Captive, or, Gipsy Queen	De Normand, Hugh.	63782	7467	61867	6493	99.492459631144	0.038792894434836	0.42510546818174	0.043642006239191	97.720622208532	0.12320961034961	2.0021561681811	0.15401201293701
VAC6275	1855	Kate Weston, or, To Will and To Do	De Witt, Jennie.	149521	10861	144382	9323	98.670886952667	0.43357205191783	0.79234253577316	0.10319845964178	95.655904751689	0.075083127748579	3.9686796095677	0.30033251099432
VAC6287	1855	Scenes in the Practice of a New York Surgeon	Dixon, Edward H., (1808-1880)	133573	11651	132075	10767	99.162597009275	0.074200265000946	0.72080257429491	0.042400151429112	95.495495495495	0.092876381536175	4.151574254667	0.26005386830129
VAC6311	1855	The Double Suicide	Anonymous	18916	3172	18662	3043	99.319472725324	0.35365984353231	0.32150894866574	0.0053584824777623	98.58692080184	0.09858692080184	1.2816299704239	0.032862306933947
VAC6340	1855	The Country Neighborhood	Dupuy, Eliza A. (1814-1881)	95641	8258	94607	7707	99.076178295475	0.42068768695762	0.4471127929223	0.056021224645111	97.08057609965	0.077851304009342	2.608018684313	0.23355391202803
VAC6379	1855	Censoria Lictoria, or, What I Think of You	Elemjay, Louise.	21593	5581	20089	4491	98.322465030614	0.29369306585694	1.1598387177062	0.22400318582309	94.900912936985	0.20040080160321	4.1861500779336	0.71253618347807
VAC6405	1855	Estelle Grant, or, The Lost Wife	Anonymous	119750	9050	117263	8097	99.005653957344	0.27715477175239	0.62082668872534	0.096364582178522	95.813264171916	0.20995430406323	3.5568729158948	0.41990860812647
VAC6407	1855	The Oak Shade, or, Records of a Village Literary Association	Eugene, Maurice	45962	6648	45437	6248	99.311134097762	0.011004247639589	0.64704976120783	0.030811893390849	97.359154929577	0.048015364916773	2.4167733674776	0.17605633802817
VAC6456	1855	Lucy Boston, or, Woman's Rights and Spiritualism	Folio, Fred.	105546	13370	101492	10761	98.54372758444	0.37244314822843	0.9813581366019	0.10247113072952	94.572995074807	0.23232041631819	4.6835795929746	0.51110491590001
VAC6489	1855	Six Hours in a Convent, or, The Stolen Nuns!	Frothingham, Charles W.	13082	2721	12755	2446	99.349274794198	0.039200313602509	0.55664445315563	0.054880439043512	97.547015535568	0.12264922322159	2.085036794767	0.24529844644317
VAC6607	1855	The Wonderful Adventures of Captain Priest	Hammett, Samuel Adams, (1816-1865)	62483	9953	59720	7938	98.533154722036	0.10884125920965	1.2910247823175	0.066979236436705	95.578231292517	0.15117157974301	3.9556563366087	0.31494079113127
VAC6610	1855	Country Margins and Rambles of a Journalist	Hammond, S. H. (1809-1878)	87478	8507	86390	7882	99.217502025697	0.084500520893622	0.64475054983216	0.053246903576803	95.546815529054	0.13955848769348	3.9076376554174	0.40598832783557
VAC6623	1855	The Free Flag of Cuba, or, The Martyrdom of Lopez	Hardiman, H. M.	64945	7555	62866	6199	99.063086565075	0.22905863264722	0.61241370534152	0.095441096936341	97.37054363607	0.20971124374899	2.129375705759	0.29036941442168
VAC6626	1855	Ellen, or, The Chained Mother	Harlan, Mary B.	62351	8157	60252	6788	99.063931487751	0.16928898625772	0.68379472880568	0.082984797185156	96.876841484973	0.11785503830289	2.5780789628757	0.42722451384797
VAC6670	1855	Carrie Emerson, or, Life at Cliftonville	Hayden, Caroline A.	99554	9280	96304	7551	98.927355042366	0.5025751786011	0.40496760259179	0.16510217644127	96.795126473315	0.18540590650245	2.5824394119984	0.43702820818435
VAC6685	1855	Helen Leeson	Anonymous	106840	8397	103549	7158	98.812156563559	0.64317376314595	0.48286318554501	0.061806487749761	96.842693489802	0.13970382788488	2.6962838781783	0.32131880413523
VAC6697	1855	Robert Graham	Hentz, Caroline Lee, (1800-1856)	103188	9883	101551	9034	98.995578576282	0.11127413811779	0.8074760465185	0.085671239081841	96.690281160062	0.077485056453398	2.8890856763338	0.34314810715076
VAC6706	1855	Wager of Battle	Herbert, Henry William, (1807-1858)	94879	11539	91069	9315	99.338962764497	0.037334328915438	0.54244583777136	0.081257068815953	96.167471819646	0.17176596886742	3.1454643048846	0.51529790660225
VAC6774	1855	The English Orphans, or, A Home in the New World	Holmes, Mary Jane, (1825-1907)	100176	8459	96838	7085	97.903715483591	0.81992606208307	0.86019950845742	0.41615894586836	96.019760056457	0.12702893436838	3.3450952717008	0.50811573747354
VAC6861	1855	The Prince of the House of David, or, Three Years in the Holy City	Ingraham, J. H. (1809-1860)	138533	12316	133002	8126	99.627073277094	0.04285649839852	0.27518383182208	0.054886392685824	97.194191484125	0.29534826482894	1.8336204774797	0.67683977356633
VAC6862	1855	Rivingstone, or, The Young Ranger Hussar	Ingraham, J. H. (1809-1860)	54105	5826	53225	5460	99.481446688586	0.10145608266792	0.38891498356036	0.028182245185533	97.673992673993	0.091575091575092	2.1245421245421	0.10989010989011
VAC6870	1855	Wolfert's Roost, and Other Papers, Now First Collected	Irving, Washington, (1783-1859)	115136	13500	111584	11101	99.289324634356	0.079760539145397	0.57535130484657	0.05556352165185	96.279614449149	0.22520493649221	3.0808035312134	0.41437708314566
VAC6922	1855	The Winkles, or, The Merry Monomaniacs	Jones, J. B. (1810-1866)	163682	12936	158224	10439	98.941374254222	0.45884315906563	0.53721306502174	0.062569521690768	95.574288724974	0.12453300124533	3.6497748826516	0.65140339112942
VAC6943	1855	The Smuggler King! or, The Rovers of the Antilles	Hazel, Harry, (1814-1889)	51947	6499	50493	5915	99.156318697641	0.037628978274216	0.75059909294358	0.05545323114095	97.159763313609	0.15215553677092	2.4344885883347	0.25359256128487
VAC6990	1855	Julia Tremaine	Anonymous	67224	7817	64117	6336	99.504031692063	0.076422789587785	0.30257186081694	0.11697365753232	97.474747474747	0.20517676767677	1.9097222222222	0.41035353535354
VAC6993	1855	Kate Stanton	Anonymous	88446	8707	86187	7312	98.50441481894	0.34111873020293	1.0291575295578	0.12530892129904	95.951859956236	0.23249452954048	3.4053610503282	0.41028446389497
VAC7001	1855	Light, More Light, or, Danger in the Dark ...	Kelso, Isaac.	70474	9455	67538	7788	99.036098196571	0.21025200627795	0.5611655660517	0.19248423109953	97.136620441705	0.12840267077555	2.3240883410375	0.41088854648177
VAC7005	1855	Nelly Bracken	Ketchum, Annie Chambers, (1824-1904)	110947	11070	107663	8873	98.816677967361	0.33994965772828	0.69754697528399	0.14582539962661	95.807505916826	0.23667305308238	3.4261241970021	0.52969683308915
VAC7031	1855	The Know Nothing?	Anonymous	92355	8404	90302	7134	98.808442780891	0.26356005404089	0.51161657549113	0.4163805895772	96.019063638912	0.16820857863751	3.336136809644	0.47659097280628
VAC7036	1855	The Old Farm House	Laing, Caroline H. Butler (1804-1892)	117682	10665	114514	8632	98.893585063835	0.52133363606197	0.54403828352865	0.041043016574393	96.43188137164	0.2548656163114	2.9425393883225	0.37071362372567
VAC7048	1855	Our Cousin Veronica, or, Scenes and Adventures Over the Blue Ridge	Latimer, Elizabeth Wormeley, (1822-1904)	131331	11657	127166	9516	98.585313684475	0.25399871034711	1.0804774861205	0.080210119056981	95.407734342161	0.18915510718789	3.8251366120219	0.57797393862968
VAC7075	1855	Stanhope Burleigh	Dhu, Helen.	92222	9154	89772	7851	99.394020407254	0.059038452969746	0.50795348215479	0.03898765762153	96.866641192205	0.10189784740797	2.7639791109413	0.26748184944593
VAC7077	1855	Black Diamonds, or, Humor, Satire, and Sentiment, Treated Scientifically	Hannibal, Julius Caesar, (1822-1857)	110927	13799	93813	6408	98.018398303007	0.41465468538475	1.2055898436251	0.36135716798312	93.274032459426	0.39013732833958	5.0405742821473	1.2952559300874
VAC7097	1855	Zoe, or, The Quadroon's Triumph, Vol. 1	Livermore, Elizabeth D.	107735	10763	104886	9183	98.673798219019	0.27458383387678	0.96867074728753	0.082947199816944	95.230316889905	0.1088968746597	4.2360884242622	0.42469781117282
VAC7098	1855	Zoe, or, The Quadroon's Triumph, Vol. 2	Livermore, Elizabeth D.	99716	10908	96836	9107	98.585236895369	0.37279524143913	0.99136684704036	0.050601016151018	95.508949159987	0.12078620841111	3.9859448775667	0.38431975403536
VAC7125	1855	Love, Suicide, and Murder!!	Anonymous	9882	2451	9541	2146	99.192956713133	0.18865946965727	0.39828110260979	0.22010271460015	98.275862068966	0.046598322460391	1.4445479962721	0.23299161230196
VAC7132	1855	Eastford, or, Household Sketches	Lunt, George, (1803-1885)	105382	11624	101871	9467	98.757251818476	0.48590864917396	0.65573126797617	0.10110826437357	95.912115770571	0.12675610013732	3.591422837224	0.36970529206718
VAC7136	1855	Miranda Elliot, or, The Voice of the Spirit	S. H. M.	100138	9256	98184	8010	98.91326489041	0.35341807219099	0.64368939949483	0.089627637904343	96.379525593009	0.099875156054931	3.1210986267166	0.39950062421973
VAC7200	1855	The Watchman	Maitland, James A.	136441	9305	134230	8377	99.015123295836	0.4477389555241	0.50510318110705	0.032034567533338	96.108392025785	0.10743702996299	3.4976721976841	0.28649874656798
VAC7216	1855	The Match Girl, or, Life Scenes as They Are	Anonymous	85079	8130	83466	7426	98.853425346848	0.29353269594805	0.61102724462655	0.24201471257758	96.323727444115	0.12119579854565	3.1780231618637	0.37705359547536
VAC7221	1855	Ernest Grey, or, The Sins of Society	Maxwell, Maria.	72354	8289	70045	6960	98.368191876651	0.72382040117068	0.8665857662931	0.041401955885502	96.235632183908	0.1867816091954	3.2471264367816	0.33045977011494
VAC7236	1855	Israel Potter	Melville, Herman, (1819-1891)	66474	9321	64868	8309	99.047296047358	0.043164580378615	0.84170931738299	0.067830054880681	95.715489228547	0.1203514261644	3.8873510651101	0.27680828017812
VAC7245	1855	Olie, or, The Old West Room	L. M. M.	143842	10047	140042	8366	98.925322403279	0.48199825766556	0.54198026306394	0.050699075991488	96.306478603873	0.14343772412144	3.1675830743486	0.38250059765718
VAC7260	1855	Fudge Doings, Vol. 1	Mitchell, Donald Grant, (1822-1908)	45082	6496	43989	5935	98.074518629657	1.0252563140785	0.75246084248335	0.14776421378072	95.720303285594	0.08424599831508	3.7910699241786	0.40438079191238
VAC7261	1855	Fudge Doings, Vol. 2	Mitchell, Donald Grant, (1822-1908)	50561	6030	49132	5566	97.836440608972	1.3534967027599	0.73679068631442	0.07327200195392	96.137261947539	0.089831117499102	3.4674811354653	0.30542579949695
VAC7275	1855	Anna Clayton, or, The Mother's Trial	Moore, H. J., Mrs.	91992	7710	89800	7047	99.067928730512	0.30289532293987	0.57461024498886	0.05456570155902	97.318007662835	0.056761742585497	2.4691358024691	0.15609479211012
VAC7298	1855	Juno Clifford	Moulton, Louise Chandler, (1835-1908)	95525	7075	93952	6560	99.310286103542	0.24054836512262	0.4289424386921	0.020223092643052	96.814024390244	0.060975609756098	2.9268292682927	0.19817073170732
VAC7309	1855	My Confession: the Story of a Woman's Life	Anonymous	64043	7011	62999	6502	99.019032048128	0.32381466372482	0.60953348465849	0.047619803488944	97.093202091664	0.10765918179022	2.5684404798524	0.23069824669333
VAC7321	1855	Edith Allen, or, Sketches of Life in Virginia	Neville, Laurence.	120595	10752	116760	8692	98.394141829394	0.83247687564234	0.61151079136691	0.16187050359712	96.030832949839	0.36815462494248	3.0832949838932	0.51771744132536
VAC7332	1855	Mary Lyndon, or, Revelations of a Life	Nichols, Mary Sargeant Gove, (1810-1884)	150944	12051	148364	10204	98.744304548273	0.37340594753444	0.7575961823623	0.12469332183009	94.825558604469	0.20580164641317	4.3610348882791	0.60760486083889
VAC7342	1855	Full Proof of the Ministry	Norton, John N. (1820-1881)	57996	7531	56335	6345	98.322534836247	1.013579479897	0.58933167657762	0.074554007277891	96.422379826635	0.15760441292356	2.962962962963	0.45705279747833
VAC7357	1855	Isora's Child	Olcott, Harriet A. Hinsdale.	206117	13468	200716	10795	98.892963191773	0.57444349229757	0.39956954104307	0.13302377488591	95.961093098657	0.15748031496063	3.4738304770727	0.40759610930987
VAC7364	1855	Camp Fires of the Red Men, or, A Hundred Years Ago	Orton, J. R. (1806-1867)	125736	12348	122605	10113	99.301822927287	0.075853350189633	0.52934219648465	0.092981526038905	95.945812320775	0.14832393948383	3.4806684465539	0.42519529318699
VAC7369	1855	Our "First Families"	Anonymous	99001	10265	95929	8670	98.52807805773	0.69217859041583	0.67758446350947	0.1021588883445	95.559400230681	0.17301038062284	3.8754325259516	0.3921568627451
VAC7391	1855	Ruth Hall	Fern, Fanny, (1811-1872)	79964	9652	77109	8073	98.391886809581	0.66788572021424	0.8222127118754	0.11801475832912	95.714108757587	0.11148272017837	3.6789297658863	0.49547875634832
VAC7426	1855	Ida Norman, or, Trials and Their Uses	Phelps, Lincoln, Mrs. (1793-1884)	123086	9854	120344	8165	98.485175829289	1.0179153094463	0.44788273615635	0.049026125108024	96.668707899571	0.13472137170851	2.8046540110227	0.39191671769749
VAC7432	1855	Twice Married	Philleo, Calvin Wheeler, (1787-1874)	53781	7827	51594	6708	98.87196185603	0.37407450478738	0.70938481218746	0.044578826995387	96.213476446035	0.11926058437686	3.3840190816935	0.28324388789505
VAC7436	1855	Bell Smith Abroad	Piatt, Louise Kirby, (1826-1864)	70724	9238	68925	7908	98.956837141821	0.085600290170475	0.84439608269859	0.11316648531012	95.637329286798	0.12645422357107	3.6165907941325	0.61962569549823
VAC7461	1855	Paul and Julia, or, The Political Mysteries, Hypocrisy and Cruelty of the Leaders of the Church of Rome	Pitrat, John Claudius.	79165	8685	76982	7112	99.590813436907	0.032475124054974	0.33124626536073	0.045465173676963	97.286276715411	0.18278965129359	2.1512935883015	0.37964004499438
VAC7534	1855	The Prophet of the Ruined Abbey, or, A Glance of the Future of Ireland	Quigley, Hugh, (1819-1883)	80260	11622	76283	8494	99.191169723267	0.055058138772728	0.61481588296213	0.13895625499784	96.574052272192	0.21191429244172	2.5311984930539	0.68283494231222
VAC7546	1855	The Recorded Will, or, Truth and Not Fiction	Anonymous	36567	5889	35681	5164	99.288136543258	0.12331492951431	0.52408845043581	0.06446007679157	97.269558481797	0.13555383423703	2.3044151820294	0.29047250193648
VAC7550	1855	The Tinker Spy	Rees, James, (1802-1885)	46919	6387	45896	5524	99.233048631689	0.1764859682761	0.52945790482831	0.061007495206554	97.175959449674	0.090514120202752	2.3714699493121	0.36205648081101
VAC7570	1855	Aspiration	Manners, Mrs.	119310	11378	115783	8777	99.178635896461	0.14855376005113	0.61062504858226	0.062185294905124	95.397060499032	0.21647487752079	3.8281873077361	0.55827731571152
VAC7637	1855	Home Comforts, or, Economy Illustrated by Familiar Scenes of Every Day Life	Robinson, Solon, (1803-1880)	56445	7177	54439	5719	98.817024559599	0.42432814710042	0.70170282334356	0.0569444699572	95.488721804511	0.19234131841231	3.7943696450428	0.52456723203357
VAC7648	1855	A Long Look Ahead, or, The First Stroke and the Last	Roe, A. S. (1798-1886)	174123	11676	169964	8839	98.991551152009	0.32065613894707	0.5183450613071	0.16944764773717	95.655617151261	0.23758343704039	3.4393030885847	0.66749632311347
VAC7662	1855	Aunt Leanna, or, Early Scenes in Kentucky	Roe, Elizabeth A.	72180	6603	69204	5110	98.739957227906	0.66325645916421	0.45951101092422	0.13727530200566	96.692759295499	0.21526418786693	2.5831702544031	0.50880626223092
VAC7670	1855	Rose Milton	Anonymous	94078	10300	91071	8229	98.954661747428	0.55670850215766	0.4172568655225	0.071372884892007	96.597399441001	0.19443431765707	2.637015433224	0.57115080811763
VAC7707	1855	The Planter's Victim; or, Incidents of American Slavery	Smucker, Samuel M. (1823-1863)	85567	9773	83011	7970	99.179626796449	0.081916854392791	0.59028321547747	0.14817313368108	96.687578419072	0.20075282308657	2.5846925972396	0.52697616060226
VAC7746	1855	Peeps from a Belfry, or, The Parish Sketch Book	Shelton, F. W. (1814-1881)	61974	9031	59945	7432	98.989073317207	0.37367586954708	0.56885478355159	0.068396029693886	96.367061356297	0.21528525296017	2.9870828848224	0.43057050592034
VAC7773	1855	The Forayers, or, The Raid of the Dog-days	Simms, William Gilmore, (1806-1870)	209770	14547	201236	10944	98.872965075831	0.15106640958874	0.83980997435846	0.13615854022143	95.020102339181	0.15533625730994	4.1666666666667	0.65789473684211
VAC7837	1855	Home Life, or, A Peep Across the Threshold	Soule, Caroline A. (Caroline Augusta White), Mrs.	62629	7635	60772	6166	99.254590930034	0.21555979727506	0.48212992825643	0.047719344434937	96.496918585793	0.22705157314304	2.9678884203698	0.30814142069413
VAC7923	1855	The Old Homestead	Stephens, Ann S. (Ann Sophia), (1810-1886)	144528	8922	142675	8279	99.192570527422	0.28456281759243	0.42404065183108	0.098826003154021	96.605870274188	0.036236260417925	3.1404759028868	0.21741756250755
VAC7933	1855	Hagar the Martyr, or, Passion and Reality	Stephens, H. Marion (1823-1858)	91533	10354	88309	8332	98.962733130259	0.2638462670849	0.68849154672797	0.084929055928614	95.763322131541	0.18002880460874	3.5765722515602	0.48007681228997
VAC7962	1855	The Astrologer of Chaldea, or, The Life of Faith	Strickland, W. P. (1809-1884)	64456	9228	61033	6373	99.43800894598	0.045876820736323	0.42763750757787	0.088476725705766	96.736230974423	0.25105915581359	2.4321355719441	0.58057429781892
VAC7966	1855	The Summer-land	Anonymous	68744	10198	65658	8336	98.358158944835	0.27871698802888	1.1118218648146	0.25130220232112	94.565738963532	0.20393474088292	4.570537428023	0.65978886756238
VAC7970	1855	The Lime-kiln Man, or, The Victim of Misfortune	Swayze, Jason C.	37685	7512	35280	5304	99.135487528345	0.33446712018141	0.41666666666667	0.11337868480726	97.209653092006	0.35822021116139	1.8288084464555	0.60331825037707
VAC7980	1855	Tales for Winter Nights	Anonymous	98305	12321	94504	9336	99.244476424278	0.15449081520359	0.43701853889782	0.16401422162025	96.379605826907	0.29991431019709	2.5599828620394	0.7604970008569
VAC7982	1855	Tales of Romance	Anonymous	96203	11888	92359	8886	99.308134561873	0.11585227211208	0.42443075390595	0.15158241210927	96.106234526221	0.3826243529147	2.6558631555255	0.85527796533874
VAC8005	1855	The Hidden Path	Harland, Marion, (1830-1922)	132392	15362	128003	12197	98.796903197581	0.41249033225784	0.68045280188746	0.1101536682734	95.425104533902	0.1393785357055	3.8944002623596	0.54111666803312
VAC8049	1855	The Locket	Thompson, George, (d. 1893)	37678	5658	36964	5371	98.728492587382	0.63304837138838	0.57623633805865	0.062222703170653	97.132749953454	0.07447402718302	2.5134984174269	0.27927760193632
VAC8054	1855	Doesticks, What He Says	Doesticks, Q. K. Philander, (1831-1875)	59397	10323	56957	8534	98.179328265183	0.080762680618712	1.5731165616167	0.16679249258212	94.211389735177	0.22263885633935	4.8980548394657	0.66791656901805
VAC8117	1855	The True Life of William Pool ...	Anonymous	32719	4155	31031	3043	97.34136830911	0.87976539589443	1.6145145177403	0.164351777255	95.497863950049	0.29576076240552	3.2205060795268	0.9858692080184
VAC8130	1855	A Book Without a Title, or, Thrilling Events in the Life of Mira Dana	Tyler, M. W. (Martha W.)	56510	6182	55306	5467	98.549886088309	0.74133005460529	0.47191986402922	0.23686399305681	96.817267239802	0.27437351381013	2.4876531918785	0.42070605450887
VAC8195	1855	Female Life Among the Mormons	Ward, Maria.	137618	11850	133920	9727	98.682795698925	0.75492831541219	0.47267025089606	0.089605734767025	96.597100853295	0.13364860697029	2.8169014084507	0.45234913128405
VAC8207	1855	My Brother's Keeper	Warner, Anna Bartlett, (1827-1915)	111815	9792	107204	7814	98.885302787209	0.58766463937913	0.48039252266706	0.046640050744375	95.891988738162	0.28154594317891	3.3785513181469	0.4479140005119
VAC8243	1855	"Sam", or, The History of Mystery	Webber, Charles Wilkins, (1819-1856)	208372	17894	202219	13745	99.255757371958	0.069726385750103	0.58698737507356	0.087528867218214	95.49654419789	0.20371044016006	3.6522371771553	0.64750818479447
VAC8266	1855	Which, the Right or the Left?	Anonymous	169445	15054	162106	10166	98.324553070213	0.71126300075259	0.63908800414544	0.32509592488865	94.82589022231	0.28526460751525	3.9740310840055	0.91481408616958
